DateTime,Primary Type,Description,Location,Arrest,Domestic,Area,District,War,Lat,Long
6:00 AM,10,151,69,0,0,28,12,27,41.8797,-87.6488
7:00 AM,13,146,73,0,0,34,11,22,41.8564,-87.6825
8:00 AM,12,179,79,0,0,38,10,22,41.8427,-87.6698
9:00 AM,11,183,80,0,0,38,10,19,41.83,-87.656
10:00 AM,12,176,72,0,0,41,10,23,41.8321,-87.6632
11:00 AM,10,157,64,0,0,36,9,21,41.8406,-87.6646
12:00 PM,13,158,74,0,0,33,11,24,41.8582,-87.6817
1:00 PM,13,153,75,0,0,33,10,23,41.8521,-87.6693
2:00 PM,13,174,68,0,0,39,12,27,41.838,-87.6667
3:00 PM,12,153,74,0,0,34,11,26,41.8627,-87.6619
4:00 PM,15,139,72,0,0,37,9,23,41.8344,-87.6563
5:00 PM,15,119,72,0,0,36,9,20,41.8299,-87.651
6:00 PM,15,153,71,0,0,37,11,24,41.8278,-87.6702
7:00 PM,16,164,79,0,0,49,9,19,41.7984,-87.6683
8:00 PM,13,161,76,0,0,39,11,22,41.8345,-87.6634
9:00 PM,14,140,71,0,0,40,11,22,41.8311,-87.6788
10:00 PM,14,164,72,0,0,35,13,25,41.86,-87.6889
11:00 PM,11,141,78,0,0,44,10,17,41.8199,-87.6589
9-Sep,13,158,72,0,0,36,12,24,41.8493,-87.6768
12:00 AM,14,149,80,0,0,35,12,27,41.8597,-87.6984
1:00 AM,13,161,78,0,0,33,13,26,41.8692,-87.6854
2:00 AM,15,178,81,0,0,42,10,21,41.8225,-87.6757
3:00 AM,9,193,61,0,0,31,12,27,41.868,-87.697
4:00 AM,10,112,87,0,0,37,9,22,41.8268,-87.6719
5:00 AM,11,127,79,0,0,44,13,21,41.8244,-87.7013
6:00 AM,14,210,78,0,0,34,14,24,41.8597,-87.6716
7:00 AM,13,134,84,0,0,39,8,17,41.8269,-87.6476
8:00 AM,14,178,72,0,0,35,12,24,41.8459,-87.6779
9:00 AM,13,155,79,0,0,35,11,24,41.8496,-87.6709
10:00 AM,16,149,82,0,0,35,13,22,41.848,-87.6852
11:00 AM,14,169,66,0,0,37,12,22,41.8442,-87.6717
12:00 PM,11,149,67,0,0,39,10,26,41.8546,-87.6786
1:00 PM,12,170,75,0,0,36,12,25,41.8431,-87.6846
2:00 PM,12,163,71,0,0,38,11,22,41.8413,-87.6593
3:00 PM,13,164,60,0,0,40,11,22,41.8388,-87.6778
4:00 PM,17,169,74,0,0,35,11,25,41.8409,-87.667
5:00 PM,15,158,77,0,0,37,12,24,41.8445,-87.6696
6:00 PM,11,155,64,0,0,32,13,25,41.8599,-87.6723
7:00 PM,13,122,67,0,0,30,14,26,41.8537,-87.6657
8:00 PM,13,167,68,0,0,39,11,23,41.8482,-87.6825
9:00 PM,13,120,62,0,0,34,11,23,41.8592,-87.6675
10:00 PM,13,170,71,0,0,40,10,24,41.8395,-87.6804
11:00 PM,17,156,75,0,0,24,16,30,41.891,-87.7
10-Sep,13,153,71,0,0,36,12,24,41.8483,-87.6741
12:00 AM,12,174,70,0,0,31,12,24,41.8732,-87.6792
1:00 AM,11,150,68,0,0,33,13,24,41.8344,-87.6652
2:00 AM,14,162,71,0,0,34,11,23,41.8304,-87.65
3:00 AM,14,148,63,0,0,32,14,28,41.8615,-87.6726
4:00 AM,8,144,81,0,0,33,13,24,41.8641,-87.6981
5:00 AM,18,170,86,0,0,38,11,25,41.8683,-87.6633
6:00 AM,10,190,76,0,0,40,8,20,41.7881,-87.6398
7:00 AM,12,194,85,0,0,35,12,21,41.8353,-87.6732
8:00 AM,10,136,75,0,0,42,10,23,41.8503,-87.6829
9:00 AM,12,141,68,0,0,33,13,25,41.8509,-87.67
10:00 AM,12,178,80,0,0,46,9,19,41.8125,-87.6716
11:00 AM,15,151,76,0,0,38,11,23,41.8407,-87.6747
12:00 PM,12,177,85,0,0,41,11,22,41.8324,-87.6877
1:00 PM,14,174,65,0,0,30,15,29,41.8714,-87.6865
2:00 PM,11,150,73,0,0,34,13,25,41.8643,-87.6776
3:00 PM,13,167,74,0,0,38,9,21,41.8322,-87.6573
4:00 PM,15,118,67,0,0,36,12,24,41.8602,-87.6648
5:00 PM,14,153,64,0,0,35,12,23,41.8504,-87.6779
6:00 PM,13,131,68,0,0,35,13,24,41.8484,-87.6771
7:00 PM,13,132,66,0,0,37,11,22,41.8289,-87.6653
8:00 PM,13,134,74,0,0,38,13,25,41.8567,-87.6899
9:00 PM,15,167,65,0,0,32,13,28,41.8651,-87.691
10:00 PM,15,152,68,0,0,39,10,21,41.8408,-87.6717
11:00 PM,15,135,67,0,0,38,11,20,41.8483,-87.6675
11-Sep,13,153,70,0,0,36,11,23,41.8457,-87.6704
12:00 AM,13,159,63,0,0,32,12,25,41.8678,-87.6734
1:00 AM,15,162,57,0,0,39,9,15,41.8256,-87.6557
2:00 AM,14,152,60,0,0,38,11,24,41.839,-87.6749
3:00 AM,14,164,70,0,0,32,12,25,41.8558,-87.6587
4:00 AM,11,155,61,0,0,32,13,27,41.8596,-87.6692
5:00 AM,15,142,77,0,0,39,11,25,41.8614,-87.6894
6:00 AM,19,145,81,0,0,48,11,23,41.8381,-87.6666
7:00 AM,18,126,92,0,0,40,13,25,41.8441,-87.6807
8:00 AM,18,173,83,0,0,36,12,22,41.8354,-87.6772
9:00 AM,17,186,87,0,0,46,11,22,41.8319,-87.6981
10:00 AM,13,172,68,0,0,33,13,24,41.8692,-87.672
11:00 AM,15,162,76,0,0,35,12,24,41.842,-87.6655
12:00 PM,8,186,73,0,0,42,9,17,41.8268,-87.669
1:00 PM,12,127,81,0,0,41,9,22,41.8129,-87.6419
2:00 PM,11,167,71,0,0,36,12,21,41.8354,-87.6603
3:00 PM,12,132,75,0,0,32,12,25,41.8482,-87.6683
4:00 PM,13,119,67,0,0,35,10,22,41.8446,-87.6693
5:00 PM,13,134,60,0,0,39,9,19,41.8255,-87.6592
6:00 PM,12,163,68,0,0,35,11,24,41.8456,-87.6764
7:00 PM,15,147,73,0,0,33,13,26,41.867,-87.6834
8:00 PM,13,169,61,0,0,33,13,26,41.8549,-87.6677
9:00 PM,15,154,77,0,0,40,11,21,41.8327,-87.6731
10:00 PM,12,153,68,0,0,29,13,25,41.8708,-87.6727
11:00 PM,15,134,70,0,0,34,11,21,41.8442,-87.6787
12-Sep,13,157,70,0,0,37,11,23,41.8416,-87.669
12:00 AM,12,166,75,0,0,32,12,25,41.8449,-87.666
1:00 AM,15,146,71,0,0,33,11,22,41.8438,-87.6555
2:00 AM,17,154,70,0,0,33,12,27,41.8506,-87.6633
3:00 AM,14,125,83,0,0,29,9,17,41.8744,-87.665
4:00 AM,15,164,66,0,0,25,17,35,41.9007,-87.7053
5:00 AM,12,93,76,0,0,31,13,28,41.8611,-87.6507
6:00 AM,12,143,88,0,0,38,13,20,41.8431,-87.6852
7:00 AM,14,158,76,0,0,40,11,25,41.852,-87.6793
8:00 AM,12,150,79,0,0,38,10,19,41.8382,-87.6615
9:00 AM,17,149,74,0,0,40,12,23,41.833,-87.6732
10:00 AM,13,169,80,0,0,41,10,20,41.8148,-87.6526
11:00 AM,12,177,61,0,0,36,10,23,41.8363,-87.6629
12:00 PM,10,184,79,0,0,39,10,25,41.838,-87.6747
1:00 PM,10,155,61,0,0,41,9,21,41.8305,-87.6644
2:00 PM,13,139,58,0,0,43,13,22,41.8344,-87.6762
3:00 PM,13,171,76,0,0,39,10,21,41.8361,-87.6633
4:00 PM,14,154,66,0,0,33,11,28,41.8601,-87.6806
5:00 PM,14,160,74,0,0,38,9,21,41.8303,-87.6748
6:00 PM,16,165,60,0,0,33,11,24,41.8544,-87.6731
7:00 PM,15,161,57,0,0,39,11,23,41.846,-87.6868
8:00 PM,15,130,68,0,0,35,12,22,41.8395,-87.6678
9:00 PM,12,168,75,0,0,37,12,24,41.8337,-87.6474
10:00 PM,12,154,68,0,0,41,11,23,41.8419,-87.6761
11:00 PM,13,170,70,0,0,35,11,20,41.8378,-87.6552
13-Sep,13,155,69,0,0,37,11,23,41.8444,-87.6714
12:00 AM,13,160,82,0,0,36,13,26,41.8401,-87.6816
1:00 AM,11,124,67,0,0,33,10,20,41.8342,-87.6493
2:00 AM,14,145,56,0,0,34,13,25,41.8695,-87.6911
3:00 AM,11,127,75,0,0,43,8,12,41.7717,-87.6355
4:00 AM,15,186,78,0,0,50,7,13,41.7861,-87.6334
5:00 AM,7,126,74,0,0,47,8,16,41.781,-87.6396
6:00 AM,12,147,85,0,0,39,11,23,41.8397,-87.6822
7:00 AM,17,150,68,0,0,35,12,22,41.8536,-87.674
8:00 AM,8,147,64,0,0,37,10,19,41.8346,-87.6701
9:00 AM,12,134,71,0,0,33,12,26,41.8634,-87.6808
10:00 AM,12,154,68,0,0,32,13,29,41.8652,-87.6836
11:00 AM,10,159,75,0,0,32,12,27,41.8661,-87.6813
12:00 PM,14,167,69,0,0,37,10,25,41.8637,-87.6758
1:00 PM,11,144,69,0,0,36,10,23,41.8556,-87.6637
2:00 PM,13,166,58,0,0,48,11,22,41.821,-87.6681
3:00 PM,10,128,71,0,0,35,12,22,41.8536,-87.6697
4:00 PM,13,161,61,0,0,37,11,21,41.8396,-87.6806
5:00 PM,13,141,62,0,0,30,11,25,41.8522,-87.6661
6:00 PM,14,155,55,0,0,41,10,23,41.8347,-87.6662
7:00 PM,12,177,68,0,0,37,10,24,41.8481,-87.6792
8:00 PM,11,167,67,0,0,32,13,23,41.861,-87.6777
9:00 PM,15,169,71,0,0,29,13,26,41.8691,-87.6805
10:00 PM,14,160,71,0,0,36,12,20,41.8326,-87.6594
11:00 PM,14,153,78,0,0,45,12,19,41.8137,-87.6645
14-Sep,13,151,69,0,0,35,12,23,41.8511,-87.675
12:00 AM,15,159,68,0,0,33,12,25,41.8728,-87.6737
1:00 AM,15,164,76,0,0,32,12,20,41.872,-87.675
2:00 AM,15,173,93,0,0,45,8,16,41.7928,-87.6593
3:00 AM,8,246,59,0,0,32,12,26,41.8758,-87.6816
4:00 AM,14,107,80,0,0,42,10,26,41.8526,-87.6711
5:00 AM,13,119,83,0,0,32,12,24,41.8669,-87.6701
6:00 AM,14,131,63,0,0,33,14,25,41.8683,-87.6925
7:00 AM,10,173,75,0,0,35,12,20,41.8728,-87.6711
8:00 AM,14,153,77,0,0,44,11,21,41.8182,-87.6674
9:00 AM,13,187,67,0,0,29,11,25,41.8664,-87.6692
10:00 AM,13,148,68,0,0,39,10,23,41.8409,-87.6702
11:00 AM,13,174,72,0,0,37,11,23,41.8412,-87.6658
12:00 PM,14,130,68,0,0,31,12,24,41.8646,-87.6798
1:00 PM,12,151,69,0,0,37,11,25,41.8616,-87.6813
2:00 PM,13,119,68,0,0,34,14,26,41.854,-87.6939
3:00 PM,12,158,67,0,0,32,13,26,41.8635,-87.6778
4:00 PM,11,129,72,0,0,36,11,24,41.8501,-87.6665
5:00 PM,15,167,68,0,0,36,12,26,41.8529,-87.69
6:00 PM,14,134,63,0,0,33,11,23,41.8508,-87.6735
7:00 PM,14,152,68,0,0,38,10,21,41.8368,-87.6692
8:00 PM,13,155,73,0,0,37,12,23,41.8399,-87.6806
9:00 PM,14,153,67,0,0,31,12,25,41.8573,-87.6675
10:00 PM,17,123,62,0,0,36,11,21,41.8481,-87.6772
11:00 PM,16,163,68,0,0,40,11,22,41.8322,-87.6658
15-Sep,13,153,68,0,0,36,12,24,41.8506,-87.6724
12:00 AM,15,137,73,0,0,38,12,21,41.8435,-87.6615
1:00 AM,13,127,89,0,0,29,13,28,41.8711,-87.6862
2:00 AM,14,179,68,0,0,25,11,23,41.8732,-87.6689
3:00 AM,13,121,78,0,0,36,11,22,41.8402,-87.6708
4:00 AM,10,204,72,0,0,34,11,25,41.8477,-87.6611
5:00 AM,10,150,71,0,0,44,10,19,41.8025,-87.6587
6:00 AM,16,116,66,0,0,39,12,19,41.8505,-87.6692
7:00 AM,14,167,67,0,0,45,12,22,41.846,-87.6723
8:00 AM,9,140,76,0,0,31,13,23,41.8684,-87.6825
9:00 AM,15,133,79,0,0,36,11,24,41.8448,-87.6794
10:00 AM,12,155,69,0,0,33,13,25,41.8569,-87.6767
11:00 AM,13,166,70,0,0,30,11,24,41.8704,-87.6839
12:00 PM,10,155,64,0,0,33,12,26,41.8668,-87.6825
1:00 PM,14,170,68,0,0,38,12,25,41.8488,-87.667
2:00 PM,14,165,70,0,0,39,10,25,41.8512,-87.6681
3:00 PM,14,142,74,0,0,33,11,25,41.8581,-87.6833
4:00 PM,14,134,61,0,0,40,11,22,41.84,-87.6663
5:00 PM,12,178,60,0,0,36,11,19,41.8488,-87.6696
6:00 PM,15,149,63,0,0,39,12,24,41.8477,-87.6712
7:00 PM,13,150,66,0,0,34,12,26,41.8518,-87.6719
8:00 PM,14,158,63,0,0,37,10,21,41.8397,-87.665
9:00 PM,14,164,60,0,0,31,13,27,41.8625,-87.6752
10:00 PM,13,161,63,0,0,40,13,25,41.8416,-87.6719
11:00 PM,18,148,65,0,0,34,10,24,41.8331,-87.6605
16-Sep,13,149,69,0,0,37,11,23,41.8459,-87.6725
12:00 AM,15,137,69,0,0,37,10,21,41.839,-87.6716
1:00 AM,13,128,68,0,0,35,12,26,41.858,-87.6708
2:00 AM,13,151,64,0,0,42,9,19,41.8078,-87.6604
3:00 AM,10,183,73,0,0,30,13,29,41.8626,-87.6728
4:00 AM,14,126,62,0,0,33,10,22,41.8371,-87.6543
5:00 AM,11,159,80,0,0,42,9,21,41.8187,-87.6595
6:00 AM,16,181,89,0,0,37,10,24,41.8399,-87.6705
7:00 AM,15,176,69,0,0,46,11,20,41.8281,-87.6652
8:00 AM,15,128,80,0,0,32,10,22,41.8596,-87.6759
9:00 AM,11,150,72,0,0,38,13,22,41.8466,-87.672
10:00 AM,11,153,78,0,0,44,11,19,41.8236,-87.6752
11:00 AM,13,141,67,0,0,29,13,29,41.8789,-87.6931
12:00 PM,14,148,68,0,0,37,11,23,41.8523,-87.6671
1:00 PM,10,158,71,0,0,33,10,24,41.8564,-87.6716
2:00 PM,11,155,54,0,0,41,12,22,41.8184,-87.6744
3:00 PM,13,112,71,0,0,41,10,20,41.8326,-87.6625
4:00 PM,14,158,67,0,0,35,10,24,41.8543,-87.6656
5:00 PM,13,148,68,0,0,39,11,25,41.8453,-87.6717
6:00 PM,11,146,63,0,0,36,13,24,41.8547,-87.6806
7:00 PM,12,145,62,0,0,35,11,22,41.8496,-87.6788
8:00 PM,11,150,65,0,0,36,13,26,41.8603,-87.6759
9:00 PM,15,163,64,0,0,34,12,24,41.8595,-87.6768
10:00 PM,16,176,69,0,0,37,10,20,41.8378,-87.6619
11:00 PM,14,154,74,0,0,35,13,24,41.8465,-87.6852
17-Sep,14,156,70,0,0,36,11,24,41.843,-87.67
12:00 AM,15,177,74,0,0,34,13,23,41.8449,-87.6813
1:00 AM,14,149,60,0,0,25,12,28,41.8792,-87.6741
2:00 AM,15,144,64,0,0,39,11,23,41.8212,-87.6675
3:00 AM,13,151,69,0,0,40,10,17,41.8313,-87.6542
4:00 AM,16,137,63,0,0,40,14,24,41.8367,-87.6682
5:00 AM,14,181,78,0,0,39,10,25,41.8274,-87.6622
6:00 AM,18,141,60,0,0,35,11,24,41.8402,-87.6739
7:00 AM,16,179,80,0,0,38,11,22,41.8314,-87.6678
8:00 AM,11,170,78,0,0,31,14,28,41.8828,-87.6791
9:00 AM,14,149,71,0,0,36,13,22,41.8244,-87.676
10:00 AM,12,113,73,0,0,37,12,25,41.8708,-87.6914
11:00 AM,14,134,76,0,0,38,9,18,41.8308,-87.6538
12:00 PM,13,165,73,0,0,39,10,23,41.8362,-87.6663
1:00 PM,12,160,72,0,0,35,12,24,41.8423,-87.6634
2:00 PM,14,145,71,0,0,43,12,22,41.8285,-87.6686
3:00 PM,12,143,65,0,0,32,11,27,41.8466,-87.6667
4:00 PM,14,150,69,0,0,42,11,22,41.8319,-87.6754
5:00 PM,12,161,66,0,0,34,11,27,41.846,-87.6657
6:00 PM,16,144,67,0,0,38,11,21,41.8409,-87.6641
7:00 PM,15,161,75,0,0,36,11,21,41.8396,-87.6682
8:00 PM,13,188,77,0,0,37,11,21,41.836,-87.6677
9:00 PM,14,158,73,0,0,31,12,25,41.8478,-87.6682
10:00 PM,13,172,68,0,0,32,11,25,41.8673,-87.6892
11:00 PM,15,152,69,0,0,34,11,25,41.843,-87.671
18-Sep,14,147,66,0,0,37,12,24,41.846,-87.6745
12:00 AM,13,128,63,0,0,35,13,24,41.8499,-87.6779
1:00 AM,13,164,59,0,0,38,12,25,41.8394,-87.668
2:00 AM,15,162,61,0,0,40,11,23,41.8257,-87.6642
3:00 AM,16,142,65,0,0,33,13,28,41.8556,-87.6805
4:00 AM,14,160,74,0,0,34,12,23,41.8608,-87.6721
5:00 AM,14,168,81,0,0,34,15,28,41.8615,-87.687
6:00 AM,11,120,62,0,0,43,8,19,41.793,-87.6349
7:00 AM,12,108,66,0,0,40,10,22,41.8417,-87.6812
8:00 AM,20,111,73,0,0,39,10,23,41.8325,-87.6734
9:00 AM,11,137,81,0,0,37,11,23,41.8341,-87.668
10:00 AM,13,154,72,0,0,45,9,17,41.8151,-87.6728
11:00 AM,14,146,80,0,0,38,12,24,41.8506,-87.6726
12:00 PM,9,154,69,0,0,36,12,25,41.842,-87.669
1:00 PM,14,111,71,0,0,38,12,23,41.8396,-87.671
2:00 PM,13,160,64,0,0,33,15,28,41.8827,-87.6923
3:00 PM,11,157,59,0,0,39,10,22,41.8501,-87.6808
4:00 PM,16,158,57,0,0,40,12,23,41.8389,-87.6872
5:00 PM,12,130,57,0,0,28,13,27,41.868,-87.6749
6:00 PM,13,181,61,0,0,34,10,23,41.8506,-87.6648
7:00 PM,14,160,62,0,0,36,12,24,41.8465,-87.67
8:00 PM,14,152,62,0,0,35,11,24,41.853,-87.6745
9:00 PM,16,151,67,0,0,32,11,25,41.8526,-87.6754
10:00 PM,17,118,77,0,0,41,12,24,41.848,-87.6854
11:00 PM,17,161,74,0,0,41,12,23,41.8303,-87.6722
19-Sep,13,149,68,0,0,36,11,23,41.8442,-87.6737
12:00 AM,12,138,77,0,0,38,9,20,41.8347,-87.6602
1:00 AM,15,161,53,0,0,35,12,25,41.8524,-87.677
2:00 AM,16,126,81,0,0,36,10,25,41.8642,-87.6725
3:00 AM,10,134,89,0,0,29,15,25,41.8824,-87.6992
4:00 AM,11,145,65,0,0,42,10,19,41.8371,-87.7001
5:00 AM,14,170,62,0,0,40,10,29,41.8268,-87.6922
6:00 AM,12,180,86,0,0,34,13,27,41.8286,-87.6802
7:00 AM,16,143,64,0,0,39,13,25,41.8631,-87.711
8:00 AM,11,145,84,0,0,43,10,21,41.845,-87.671
9:00 AM,13,189,83,0,0,39,12,22,41.8288,-87.6634
10:00 AM,14,146,67,0,0,36,12,25,41.8547,-87.6845
11:00 AM,12,156,55,0,0,43,12,19,41.816,-87.6657
12:00 PM,12,160,73,0,0,39,10,19,41.8433,-87.6758
1:00 PM,9,175,59,0,0,30,11,24,41.8615,-87.672
2:00 PM,14,128,64,0,0,38,10,20,41.8519,-87.6716
3:00 PM,14,152,72,0,0,31,10,23,41.8472,-87.6531
4:00 PM,14,126,68,0,0,39,12,21,41.8412,-87.6746
5:00 PM,13,127,57,0,0,36,12,23,41.8408,-87.6658
6:00 PM,14,145,61,0,0,37,11,23,41.8289,-87.6641
7:00 PM,12,157,69,0,0,29,13,28,41.8696,-87.6884
8:00 PM,14,166,64,0,0,41,11,22,41.8328,-87.6886
9:00 PM,10,140,63,0,0,32,12,24,41.8423,-87.6625
10:00 PM,9,134,68,0,0,33,11,20,41.8469,-87.6562
11:00 PM,13,146,63,0,0,37,12,22,41.8478,-87.6912
20-Sep,13,152,69,0,0,37,11,23,41.8442,-87.6703
12:00 AM,13,117,72,0,0,29,12,23,41.8749,-87.6768
1:00 AM,14,161,66,0,0,41,11,20,41.8538,-87.6701
2:00 AM,17,147,38,0,0,43,12,23,41.7976,-87.6622
3:00 AM,16,144,56,0,0,33,10,26,41.8501,-87.6793
4:00 AM,16,112,62,0,0,34,9,22,41.8354,-87.655
5:00 AM,13,217,83,0,0,31,10,20,41.8709,-87.6943
6:00 AM,13,142,80,0,0,37,11,17,41.8415,-87.6722
7:00 AM,11,200,77,0,0,37,13,26,41.8547,-87.6922
8:00 AM,12,167,75,0,0,40,12,22,41.8308,-87.6732
9:00 AM,13,146,81,0,0,39,9,21,41.8261,-87.6533
10:00 AM,9,137,72,0,0,24,14,28,41.8854,-87.6821
11:00 AM,12,150,81,0,0,41,12,22,41.8215,-87.6622
12:00 PM,11,150,76,0,0,36,11,26,41.8592,-87.6674
1:00 PM,11,131,76,0,0,32,11,25,41.8549,-87.6631
2:00 PM,13,163,64,0,0,42,9,22,41.8408,-87.6679
3:00 PM,12,134,67,0,0,34,10,24,41.8524,-87.6681
4:00 PM,12,166,65,0,0,41,10,20,41.8285,-87.6589
5:00 PM,11,164,58,0,0,32,11,24,41.8597,-87.6724
6:00 PM,13,150,67,0,0,41,11,24,41.8448,-87.6734
7:00 PM,13,175,66,0,0,36,12,24,41.8503,-87.6701
8:00 PM,15,153,64,0,0,38,11,24,41.8371,-87.6705
9:00 PM,11,142,61,0,0,46,9,19,41.8089,-87.6603
10:00 PM,14,135,69,0,0,40,12,25,41.8366,-87.6817
11:00 PM,16,162,69,0,0,40,14,24,41.8467,-87.6865
21-Sep,13,152,71,0,0,38,11,23,41.8429,-87.6715
12:00 AM,13,179,72,0,0,37,11,25,41.8438,-87.6847
1:00 AM,16,220,75,0,0,41,11,26,41.8457,-87.6705
2:00 AM,15,108,76,0,0,39,13,24,41.8531,-87.6728
3:00 AM,13,76,84,0,0,28,15,27,41.8655,-87.6724
4:00 AM,13,97,73,0,0,31,11,23,41.8588,-87.6669
5:00 AM,14,144,62,0,0,32,18,29,41.8616,-87.6747
6:00 AM,8,138,83,0,0,47,9,22,41.8408,-87.6587
7:00 AM,14,177,62,0,0,31,11,21,41.8546,-87.6898
8:00 AM,12,145,78,0,0,39,12,25,41.8495,-87.686
9:00 AM,12,158,79,0,0,40,11,22,41.8297,-87.6687
10:00 AM,12,155,77,0,0,39,11,23,41.8418,-87.6708
11:00 AM,14,161,66,0,0,36,12,26,41.8508,-87.6813
12:00 PM,14,157,67,0,0,37,12,25,41.85,-87.6699
1:00 PM,16,140,70,0,0,36,11,22,41.8326,-87.6604
2:00 PM,13,170,68,0,0,39,8,21,41.8443,-87.6724
3:00 PM,16,182,74,0,0,38,11,22,41.8395,-87.6665
4:00 PM,15,162,69,0,0,40,9,20,41.8371,-87.6698
5:00 PM,12,135,74,0,0,35,10,19,41.8469,-87.6743
6:00 PM,11,157,71,0,0,41,12,21,41.8121,-87.6545
7:00 PM,13,143,65,0,0,30,11,25,41.8589,-87.6632
8:00 PM,14,143,69,0,0,40,13,24,41.845,-87.6855
9:00 PM,11,163,74,0,0,40,10,23,41.8299,-87.6651
10:00 PM,13,132,70,0,0,43,9,17,41.8403,-87.6708
11:00 PM,15,118,61,0,0,33,11,24,41.8533,-87.6739
22-Sep,13,158,68,0,0,35,11,23,41.8487,-87.6692
12:00 AM,16,136,70,0,0,30,13,23,41.873,-87.666
1:00 AM,16,136,78,0,0,28,12,19,41.8797,-87.6786
2:00 AM,14,165,79,0,0,38,12,25,41.8488,-87.6859
3:00 AM,11,173,62,0,0,39,9,18,41.8413,-87.6523
4:00 AM,9,133,78,0,0,39,11,19,41.82,-87.6499
5:00 AM,11,163,62,0,0,42,9,16,41.8411,-87.6856
6:00 AM,11,167,82,0,0,26,14,31,41.8747,-87.6752
7:00 AM,14,166,66,0,0,41,10,19,41.8237,-87.6733
8:00 AM,10,188,82,0,0,36,11,20,41.8484,-87.6703
9:00 AM,13,144,78,0,0,39,11,24,41.8351,-87.6638
10:00 AM,14,156,62,0,0,36,10,22,41.8418,-87.6709
11:00 AM,13,155,74,0,0,40,10,21,41.822,-87.6562
12:00 PM,14,146,68,0,0,32,11,23,41.864,-87.6752
1:00 PM,13,193,60,0,0,36,12,27,41.866,-87.6795
2:00 PM,13,152,72,0,0,38,12,24,41.8538,-87.6847
3:00 PM,14,176,63,0,0,30,13,22,41.8694,-87.6823
4:00 PM,12,172,69,0,0,38,9,18,41.8289,-87.6576
5:00 PM,11,160,67,0,0,35,12,27,41.8538,-87.6624
6:00 PM,12,156,62,0,0,34,13,27,41.857,-87.6725
7:00 PM,12,124,64,0,0,30,12,27,41.857,-87.6571
8:00 PM,15,159,73,0,0,33,11,21,41.8491,-87.6624
9:00 PM,15,150,71,0,0,40,12,21,41.8367,-87.6817
10:00 PM,13,158,59,0,0,36,9,19,41.8311,-87.653
11:00 PM,13,164,59,0,0,32,12,24,41.858,-87.6721
23-Sep,13,148,67,0,0,36,11,23,41.845,-87.6715
12:00 AM,15,149,72,0,0,37,12,26,41.8425,-87.6734
1:00 AM,14,166,70,0,0,35,11,25,41.8567,-87.6717
2:00 AM,19,142,72,0,0,40,9,22,41.824,-87.666
3:00 AM,12,163,72,0,0,29,11,23,41.8443,-87.6542
4:00 AM,13,143,77,0,0,39,11,18,41.8477,-87.665
5:00 AM,13,151,62,0,0,50,9,20,41.8132,-87.664
6:00 AM,13,162,87,0,0,41,10,21,41.8382,-87.6642
7:00 AM,11,116,58,0,0,32,11,23,41.8571,-87.6879
8:00 AM,9,103,68,0,0,40,11,19,41.8286,-87.6777
9:00 AM,13,108,63,0,0,36,11,21,41.8496,-87.6759
10:00 AM,13,148,73,0,0,43,11,19,41.8346,-87.6743
11:00 AM,12,165,70,0,0,39,10,20,41.8393,-87.6787
12:00 PM,11,160,70,0,0,39,12,23,41.8539,-87.6678
1:00 PM,12,139,58,0,0,38,12,27,41.8552,-87.6677
2:00 PM,12,168,65,0,0,35,11,25,41.8388,-87.665
3:00 PM,11,151,69,0,0,33,13,25,41.8559,-87.6793
4:00 PM,13,143,62,0,0,32,11,23,41.8554,-87.667
5:00 PM,13,153,64,0,0,36,12,27,41.8543,-87.6761
6:00 PM,14,179,68,0,0,35,11,23,41.8289,-87.6581
7:00 PM,11,169,62,0,0,33,13,23,41.8609,-87.6907
8:00 PM,14,142,73,0,0,33,12,23,41.8581,-87.6709
9:00 PM,14,134,63,0,0,43,12,21,41.8262,-87.6813
10:00 PM,12,149,62,0,0,32,11,23,41.8517,-87.6626
11:00 PM,11,177,68,0,0,37,10,21,41.8347,-87.6572
24-Sep,14,149,69,0,0,37,11,23,41.8423,-87.6666
12:00 AM,12,143,69,0,0,33,12,25,41.8588,-87.6813
1:00 AM,16,159,67,0,0,30,12,24,41.8589,-87.6629
2:00 AM,16,148,65,0,0,37,12,23,41.8434,-87.6689
3:00 AM,13,120,59,0,0,38,11,21,41.8257,-87.6707
4:00 AM,12,175,64,1,0,30,14,28,41.8828,-87.6612
5:00 AM,11,123,72,0,0,33,10,20,41.8437,-87.6691
6:00 AM,16,160,60,0,0,42,9,19,41.8467,-87.6821
7:00 AM,12,150,71,0,0,36,10,21,41.8409,-87.6647
8:00 AM,13,159,69,0,0,43,10,20,41.8326,-87.6716
9:00 AM,12,171,73,0,0,30,12,24,41.8587,-87.6631
10:00 AM,13,142,68,0,0,39,10,22,41.8374,-87.67
11:00 AM,15,161,77,0,0,37,10,21,41.8433,-87.6527
12:00 PM,12,126,75,0,0,37,10,24,41.8433,-87.6562
1:00 PM,12,150,74,0,0,37,10,23,41.8338,-87.6506
2:00 PM,14,155,66,0,0,36,11,25,41.8422,-87.6771
3:00 PM,12,151,74,0,0,37,10,20,41.8406,-87.6511
4:00 PM,14,146,78,0,0,35,11,22,41.8361,-87.6604
5:00 PM,16,151,73,0,0,41,12,23,41.835,-87.6679
6:00 PM,14,131,70,0,0,37,10,20,41.8403,-87.6518
